2017-10-31 21:04:09,831 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.jar
2017-10-31 21:06:48,999 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/batik/batik-gvt/1.7/batik-gvt-1.7.jar
2017-10-31 21:06:50,189 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/batik/batik-awt-util/1.7/batik-awt-util-1.7.jar
2017-10-31 21:06:51,222 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/batik/batik-css/1.7/batik-css-1.7.jar
2017-10-31 21:06:52,272 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/batik/batik-xml/1.7/batik-xml-1.7.jar
2017-10-31 21:06:53,611 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/batik/batik-svg-dom/1.7/batik-svg-dom-1.7.jar
2017-10-31 21:06:54,953 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/oracle/ojdbc6/1.0/ojdbc6-1.0.jar
2017-10-31 21:06:55,612 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for cn.ak4j:ak_base:jar:0.1.0-SNAPSHOT is missing, no dependency information available
2017-10-31 21:06:56,261 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for net.sf.jasperreports:jasperreports-fonts:jar:6.2.0 is missing, no dependency information available
2017-10-31 21:06:56,264 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for net.sf.jasperreports:jasperreports-functions:jar:6.2.0 is missing, no dependency information available
2017-10-31 21:06:56,267 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.lowagie:itextasian:jar:2.1.7.js2 is missing, no dependency information available
2017-10-31 21:06:56,274 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for cn.ak4j:jasperreports-font-extensions:jar:1.0-SNAPSHOT is missing, no dependency information available
2017-10-31 21:06:56,335 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for batik:batik-bridge:jar:1.7 is missing, no dependency information available
2017-10-31 21:06:56,340 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for batik:batik-util:jar:1.7 is missing, no dependency information available
2017-10-31 21:06:56,345 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for batik:batik-dom:jar:1.7 is missing, no dependency information available
2017-10-31 21:06:56,350 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for batik:batik-svggen:jar:1.7 is missing, no dependency information available
2017-10-31 21:06:56,355 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for batik:batik-parser:jar:1.7 is missing, no dependency information available
2017-10-31 21:06:56,360 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for batik:batik-script:jar:1.7 is missing, no dependency information available
2017-10-31 21:06:56,364 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for batik:batik-anim:jar:1.7 is missing, no dependency information available
2017-10-31 21:06:56,368 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for batik:batik-gvt:jar:1.7 is missing, no dependency information available
2017-10-31 21:06:56,371 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for batik:batik-awt-util:jar:1.7 is missing, no dependency information available
2017-10-31 21:06:56,375 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for batik:batik-css:jar:1.7 is missing, no dependency information available
2017-10-31 21:06:56,380 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for batik:batik-xml:jar:1.7 is missing, no dependency information available
2017-10-31 21:06:56,384 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for batik:batik-svg-dom:jar:1.7 is missing, no dependency information available
2017-10-31 21:06:56,388 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc6:jar:1.0 is missing, no dependency information available
2017-10-31 21:06:58,373 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/2.2.1/maven-plugin-api-2.2.1.jar
2017-10-31 21:06:58,702 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/2.2.1/maven-plugin-api-2.2.1.jar
2017-10-31 21:06:59,019 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.2.1/maven-artifact-2.2.1.jar
2017-10-31 21:06:59,899 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.2.1/maven-artifact-2.2.1.jar
2017-10-31 21:07:00,209 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-model/2.2.1/maven-model-2.2.1.jar
2017-10-31 21:07:01,035 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-model/2.2.1/maven-model-2.2.1.jar
2017-10-31 21:07:01,358 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-project/2.2.1/maven-project-2.2.1.jar
2017-10-31 21:07:02,442 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-project/2.2.1/maven-project-2.2.1.jar
2017-10-31 21:07:02,756 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-profile/2.2.1/maven-profile-2.2.1.jar
2017-10-31 21:07:03,200 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-profile/2.2.1/maven-profile-2.2.1.jar
2017-10-31 21:07:03,508 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact-manager/2.2.1/maven-artifact-manager-2.2.1.jar
2017-10-31 21:07:06,793 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact-manager/2.2.1/maven-artifact-manager-2.2.1.jar
2017-10-31 21:07:07,151 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-registry/2.2.1/maven-plugin-registry-2.2.1.jar
2017-10-31 21:07:09,780 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-registry/2.2.1/maven-plugin-registry-2.2.1.jar
2017-10-31 21:07:10,091 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-container-default/1.0-alpha-9-stable-1/plexus-container-default-1.0-alpha-9-stable-1.jar
2017-10-31 21:07:12,825 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-container-default/1.0-alpha-9-stable-1/plexus-container-default-1.0-alpha-9-stable-1.jar
2017-10-31 21:07:13,121 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-core/2.2.1/maven-core-2.2.1.jar
2017-10-31 21:07:14,367 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-core/2.2.1/maven-core-2.2.1.jar
2017-10-31 21:07:14,680 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-parameter-documenter/2.2.1/maven-plugin-parameter-documenter-2.2.1.jar
2017-10-31 21:07:15,144 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-parameter-documenter/2.2.1/maven-plugin-parameter-documenter-2.2.1.jar
2017-10-31 21:07:15,481 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-repository-metadata/2.2.1/maven-repository-metadata-2.2.1.jar
2017-10-31 21:07:15,966 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-repository-metadata/2.2.1/maven-repository-metadata-2.2.1.jar
2017-10-31 21:07:16,279 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-error-diagnostics/2.2.1/maven-error-diagnostics-2.2.1.jar
2017-10-31 21:07:16,687 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-error-diagnostics/2.2.1/maven-error-diagnostics-2.2.1.jar
2017-10-31 21:07:17,003 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-descriptor/2.2.1/maven-plugin-descriptor-2.2.1.jar
